ensid,entrezid,symbol,logFC,logCPM,F,PValue,FDR
ENSG00000167106,399665,FAM102A,-0.0339367228162366,7.23497078164685,26.8929793517186,0.255035171448302,0.324136879913345
ENSG00000026297,8635,RNASET2,0.0370013697000916,7.02637574745294,18.4774000525385,0.25538160717524,0.324529471414075
ENSG00000040341,27067,STAU2,0.0374053522280033,6.99843282991644,38.756241704349,0.255570034207184,0.32472118543814
ENSG00000161835,160622,TAMALIN,-0.0377699529911759,6.96425266978247,15.0415363346319,0.255662916485117,0.32479146407257
ENSG00000136930,5695,PSMB7,0.0338817420229813,7.24440576009248,52.5210319020072,0.255779183446558,0.324891425344621
ENSG00000073578,6389,SDHA,0.0339637918058159,7.2379692718675,47.1490286970141,0.255824274065325,0.324900962141139
ENSG00000141504,112483,SAT2,0.0361518708085343,7.07988192918127,44.9635851083749,0.256146456821254,0.325262355937095
ENSG00000125386,8603,FAM193A,-0.0359666632135829,7.08235794665735,103.422722026293,0.256268900402737,0.325370046112743
ENSG00000122140,51116,MRPS2,0.0359939538892203,7.08895471125179,30.3282476620813,0.256492700908831,0.325606372886468
ENSG00000160688,80308,FLAD1,0.036042949597017,7.08320581169446,56.2971657065587,0.256943640463776,0.326130931112809
ENSG00000162368,51727,CMPK1,-0.0341817746625989,7.2058754703468,52.6439701274596,0.257104153194319,0.326286759301951
ENSG00000175166,5708,PSMD2,0.032649407859021,7.32798674983966,72.6168740525323,0.257710083302736,0.32700773083108
ENSG00000125826,10616,RBCK1,0.0342718074489851,7.20399507864475,57.1757881652339,0.257936730915291,0.327247290690151
ENSG00000166024,27291,R3HCC1L,-0.0375294607480912,6.96718589625344,26.8170408308541,0.258157810030745,0.327479716466
ENSG00000092036,54930,HAUS4,-0.0364994516731418,7.03492002101516,49.3552133278306,0.258345360903304,0.327669548856963
ENSG00000151458,57182,ANKRD50,0.0358670532075645,7.08754419636869,21.3801177519542,0.258407457232768,0.327697248109949
ENSG00000166938,115752,DIS3L,0.0374156592044204,6.98285731760852,36.6897033240935,0.25844924894568,0.327697248109949
ENSG00000101972,10735,STAG2,0.0346799368060376,7.17117514786772,30.0694850549693,0.258480917855609,0.327697248109949
ENSG00000101557,9097,USP14,0.0348555967402649,7.15710875836987,63.8075138788931,0.258756616360887,0.327998672791769
ENSG00000165671,64324,NSD1,-0.0344410064309865,7.17780317207583,66.6835139255532,0.258805232134566,0.328012202287541
ENSG00000175061,125144,SNHG29,-0.0316839543850634,7.38920415598985,29.2264096252218,0.25897018086582,0.328126956244288
ENSG00000172432,54676,GTPBP2,0.0349197934954392,7.15147120705252,70.5319664881816,0.258971685651217,0.328126956244288
ENSG00000158467,23382,AHCYL2,0.0350921546774342,7.13720401893421,16.172393293706,0.259332604568799,0.328536102945086
ENSG00000171222,51282,SCAND1,0.0359252335866894,7.07852229109824,21.0714786560947,0.259401545742781,0.328575291274189
ENSG00000166200,9318,COPS2,0.0352322467592437,7.12616336830744,33.0494316874374,0.259523319598572,0.328681379714276
ENSG00000112855,23438,HARS2,-0.0360093060272622,7.06056557675411,98.3486489919901,0.259873962211059,0.329077252572814
ENSG00000074054,23332,CLASP1,-0.0341641142101248,7.1911432909943,86.402206742606,0.260130146490991,0.329353414823464
ENSG00000159840,7791,ZYX,-0.0324956598996686,7.31672958797385,26.4810787119063,0.260397563129587,0.32964371551549
ENSG00000187713,94107,TMEM203,-0.0357449151642724,7.07565326541034,87.9373599152744,0.260496056401298,0.329720118241467
ENSG00000163938,26354,GNL3,0.0344233730500086,7.17764883799575,41.1627081267449,0.260796147827275,0.330051631967031
ENSG00000175445,4023,LPL,-0.0380962219936748,6.91586824786816,3.46216126299812,0.260992266324746,0.330251484540022
ENSG00000038382,7204,TRIO,-0.0345207541348304,7.1591318671317,28.9924794646883,0.261241869039065,0.330518945974347
ENSG00000185475,374395,TMEM179B,0.0355872418342377,7.08848008034029,46.8539235230139,0.261985510649893,0.331411287616085
ENSG00000186591,7328,UBE2H,0.0331165841203815,7.26829707102255,67.8929865022154,0.262123536386362,0.331537377038786
ENSG00000146425,6993,DYNLT1,0.0365471392598933,7.02116857111559,53.0329738919237,0.262239352203614,0.331635342276221
ENSG00000164615,819,CAMLG,-0.0363686049863469,7.02331790987277,44.8278451790339,0.262305237584623,0.33167014464225
ENSG00000104613,55174,INTS10,-0.0350812701361706,7.11091728025312,41.486616881842,0.26272810915562,0.33215625967393
ENSG00000078061,369,ARAF,-0.0345275464130106,7.15014038582786,83.2550234288557,0.262840716763639,0.332250036031826
ENSG00000053770,55745,AP5M1,0.0366606585302831,7.00988596407027,52.0900344978917,0.262924736682491,0.332307653307038
ENSG00000270647,8148,TAF15,-0.0330236730482904,7.26078788876995,75.8455634467262,0.263191732467079,0.33259203818279
ENSG00000170881,11236,RNF139,0.0362324036884415,7.03732398241891,53.8211651170342,0.263226688866009,0.33259203818279
ENSG00000101152,80331,DNAJC5,0.0334148519962437,7.23931281498794,60.17262625083,0.263315744858484,0.332655942466987
ENSG00000196588,57591,MRTFA,-0.0343540488123368,7.15865443467364,51.2549460693276,0.26361967207938,0.332991242712776
ENSG00000007080,115098,CCDC124,0.0345992093439487,7.14892640091025,31.1402478890962,0.263862900537889,0.333242103125034
ENSG00000100439,63874,ABHD4,-0.0353295404275048,7.08704357358816,33.0573686313805,0.263895365875533,0.333242103125034
ENSG00000141959,5211,PFKL,-0.0321399518072694,7.32578433753545,46.4371551195232,0.263960846812029,0.333276109345697
ENSG00000174483,582,BBS1,-0.0364099213498459,7.01168302208173,36.0566963943594,0.26400146606261,0.333278719934472
ENSG00000065518,4710,NDUFB4,0.034478870131569,7.1563949448911,48.5047098885563,0.264108343887224,0.333364963192445
ENSG00000141012,2588,GALNS,0.0365313417341727,7.01228625322501,23.3243027610163,0.264155609119017,0.333375947566993
ENSG00000129083,1315,COPB1,0.0335372842249043,7.22499592611937,59.0079452734077,0.264250710819087,0.333447291640783
ENSG00000133704,10526,IPO8,0.0350492997906493,7.11359892312293,52.1107583789593,0.26439890569167,0.333585601241169
ENSG00000163166,55677,IWS1,0.0351634448468086,7.10306532396952,108.866740856235,0.26487504740438,0.334137572568344
ENSG00000148396,9919,SEC16A,-0.0329818635216994,7.24931955287481,66.5289009005465,0.265965459704736,0.335464166785446
ENSG00000111726,55907,CMAS,0.0360249971826881,7.037149579298,58.1261929259555,0.266006079762337,0.335466456534705
ENSG00000243927,64968,MRPS6,0.0348777485418074,7.11574867257612,22.6135729765703,0.266355368735472,0.335857958389462
ENSG00000214114,26292,MYCBP,0.0371871741487788,6.95665809206739,51.3487853402593,0.266459762132437,0.335911064777967
ENSG00000105854,5445,PON2,0.0346584686513331,7.1307731957506,34.3155835808813,0.266475197483782,0.335911064777967
ENSG00000166313,322,APBB1,0.0357484193934629,7.05342172800344,17.8345666322012,0.26654560155926,0.335950827450037
ENSG00000221838,9179,AP4M1,0.0371878205870876,6.95548563195827,47.6625805564016,0.266687909045206,0.336081191500846
ENSG00000155252,55361,PI4K2A,0.0345276115623307,7.13796514185017,45.7139277801673,0.26693069284393,0.336338119754523
ENSG00000168724,134218,DNAJC21,0.0356824870712006,7.05563545004018,30.1684327172205,0.266977983538809,0.336348683720928
ENSG00000213672,51517,NCKIPSD,-0.0355545808765477,7.05498519922082,48.1849211094145,0.267023356960029,0.336356829508881
ENSG00000010256,7384,UQCRC1,0.032386629228303,7.29843018444372,43.3636540061391,0.267112709767496,0.336420363627623
ENSG00000077713,203427,SLC25A43,-0.0364596692286848,6.99191765237405,26.8556766572051,0.267182407192271,0.336425141007936
ENSG00000115649,27013,CNPPD1,-0.0333908409798682,7.21154607686572,47.3713682023625,0.267194334084499,0.336425141007936
ENSG00000115042,51011,FAHD2A,-0.0358529620238797,7.03123720863089,37.8726672119545,0.267590925588945,0.33687542620015
ENSG00000137824,55177,RMDN3,0.035231284022308,7.08019266361025,82.9249210430566,0.268355352160131,0.337782115173151
ENSG00000007255,79090,TRAPPC6A,-0.037108983366368,6.94213472763319,17.1608010607353,0.268389282721154,0.337782115173151
ENSG00000174080,8722,CTSF,0.0335723913519679,7.20026753697544,17.0772969738601,0.268471646942974,0.337799757784298
ENSG00000148296,6838,SURF6,-0.0350329451952615,7.08425497949677,86.829070660651,0.268481450056207,0.337799757784298
ENSG00000182325,26233,FBXL6,-0.0364689658868652,6.98414934434541,30.0003920228483,0.268548283430694,0.337834678442716
ENSG00000153443,124402,UBALD1,-0.03610087212999,7.00819275610735,28.9104412553395,0.268750291078648,0.33803961390585
ENSG00000160194,4731,NDUFV3,0.0352167841114649,7.0757530136255,45.2834367989502,0.269420915085621,0.338833839237008
ENSG00000004487,23028,KDM1A,0.0335156802669838,7.19620848627101,47.1003296189342,0.270034201759762,0.339555734431003
ENSG00000106009,221927,BRAT1,-0.0336479508403226,7.1737619572067,36.4908746585747,0.2706970310056,0.340312041637493
ENSG00000108559,4927,NUP88,0.0357553405692608,7.03129548815462,51.1522068406719,0.270714391016893,0.340312041637493
ENSG00000116863,54936,ADPRS,0.0350312620894848,7.08132556209993,58.2637844795958,0.270874025606557,0.340463208980617
ENSG00000176623,51115,RMDN1,0.0353637587615272,7.05429091695872,48.6017139775154,0.271540108902581,0.341250798293765
ENSG00000136937,4686,NCBP1,0.0352770998464562,7.05829193191238,50.211283548813,0.271937136574835,0.341700079315327
ENSG00000168542,1281,COL3A1,0.0304071839926319,7.433341194366,6.27289182207232,0.272026930829271,0.341763234561698
ENSG00000116685,90231,KIAA2013,0.033332440826116,7.19916257623465,58.3811200282024,0.272110590139357,0.341818664887349
ENSG00000184436,80764,THAP7,0.0356293719192209,7.02848718268233,34.5697688971216,0.272978449359699,0.342859028725062
ENSG00000102786,26512,INTS6,-0.035149874604183,7.05034040826771,36.8010559698777,0.273433765002582,0.343381013719831
ENSG00000151422,2241,FER,-0.0359545354804009,6.99332944615563,20.3092886651832,0.273622912300141,0.343568638610708
ENSG00000119596,56252,YLPM1,-0.0331620805473052,7.19378141372009,72.1717402843946,0.273887735102703,0.343851215504338
ENSG00000180891,404093,CUEDC1,0.0354162163767091,7.03804295721411,37.9417000646187,0.273981943955805,0.343919544866841
ENSG00000106366,5054,SERPINE1,0.0354022009271985,7.03841590892662,4.83436212560963,0.274102579343997,0.344021021839264
ENSG00000163125,23248,RPRD2,0.0339608621453405,7.1403015653089,60.9071384950404,0.274386327431573,0.344327159333132
ENSG00000042493,822,CAPG,-0.0326955937898766,7.2236519704734,4.25367406385114,0.274965726699481,0.345004166519161
ENSG00000269335,8517,IKBKG,-0.0352085090839889,7.03786872664119,55.0611482252507,0.275026302699709,0.345030095318384
ENSG00000131844,64087,MCCC2,0.0338603209391772,7.13903747944418,94.641487735895,0.276048115481279,0.346261746711499
ENSG00000168159,149603,RNF187,0.0320092270911129,7.27943378120308,47.7027394449903,0.276291963260783,0.346517339676406
ENSG00000163930,8314,BAP1,-0.0322045779059068,7.25492315044257,68.7185519733994,0.276350056848034,0.346539924782601
ENSG00000122729,48,ACO1,0.0350685381425333,7.0497804317401,24.8387735524539,0.276433186266052,0.346593893440177
ENSG00000100243,1727,CYB5R3,-0.0305240262761611,7.39053537016439,33.1636315891961,0.276581138934604,0.34672911051184
ENSG00000051382,5291,PIK3CB,-0.0342933604226045,7.09503312075457,30.0751820105921,0.276672359424914,0.346793177791559
ENSG00000126746,171017,ZNF384,-0.0341159152001017,7.10775471857004,59.4818399238163,0.276717574871612,0.34679957013121
ENSG00000083720,5019,OXCT1,-0.0345565901361143,7.07488742362987,15.1771972710729,0.276883301125221,0.346956970318529
ENSG00000143442,23126,POGZ,-0.0325998153977248,7.21879633088836,60.8525122278733,0.277343328477888,0.347483054303093
ENSG00000112033,5467,PPARD,-0.0332874050978888,7.16567290219119,32.2025213588066,0.277413929271521,0.347521144551847
ENSG00000116353,51102,MECR,0.0360777993175721,6.97360885659153,48.3428717912664,0.277662666234939,0.347758442040774
ENSG00000095139,372,ARCN1,0.0321045496645219,7.26436098081123,80.6401141052418,0.277701345475667,0.347758442040774
ENSG00000136026,10970,CKAP4,0.032754441035374,7.21366226456658,31.0438730879639,0.277724035147427,0.347758442040774
ENSG00000103145,54985,HCFC1R1,0.0346778083595188,7.07019971261332,21.3594830856414,0.277893387307927,0.347920106195081
ENSG00000148824,92170,MTG1,-0.0354056470916235,7.00821639362523,45.4098782935372,0.278092848823222,0.34811941472296
ENSG00000197386,3064,HTT,-0.0321174430225917,7.25221826761105,62.194824861522,0.278177349988572,0.348174777855973
ENSG00000100320,23543,RBFOX2,-0.0325261128880192,7.21930441895819,44.0092972530743,0.278358353046106,0.348350892021364
ENSG00000133393,123811,CEP20,0.0355593089916584,7.00347701323033,48.2431145526626,0.278753492925939,0.348794897430126
ENSG00000104131,8669,EIF3J,0.0341391815019612,7.10363085548968,40.2573575149954,0.278898748263177,0.348926147429112
ENSG00000198689,10479,SLC9A6,0.0357695766690207,6.98784661701682,65.0558487376561,0.278969127961916,0.348963697182862
ENSG00000164597,10466,COG5,0.0340974252185533,7.1046979180935,60.619407569354,0.279296214245315,0.349308320029222
ENSG00000160948,51160,VPS28,-0.032173031398686,7.24164809401344,41.333882228007,0.279325438561251,0.349308320029222
ENSG00000082898,7514,XPO1,0.0319970823900008,7.26261278508162,45.6882058578438,0.279624785738956,0.349592677941792
ENSG00000151247,1977,EIF4E,0.0344203289969051,7.07944301752994,39.119554454056,0.279633703639964,0.349592677941792
ENSG00000091527,55573,CDV3,0.0319723086625488,7.26055292987108,99.2518733534802,0.280398885430569,0.350498606788211
ENSG00000089289,3476,IGBP1,-0.0333311319280682,7.14547081834588,59.9754980612582,0.280666416409555,0.350782300109961
ENSG00000198836,4976,OPA1,0.0334137433311757,7.14748468250595,53.4441034983406,0.280778490130179,0.350871646021307
ENSG00000142327,57140,RNPEPL1,0.0322102356266119,7.23667705401072,31.4550961819484,0.281398901788471,0.351596113016525
ENSG00000166037,9702,CEP57,-0.0346703182939968,7.03944414652163,24.2901885658883,0.282165735359158,0.352467667408905
ENSG00000074603,54878,DPP8,-0.0341924208407097,7.07389911367336,39.6474619245482,0.282177990299252,0.352467667408905
ENSG00000066084,57609,DIP2B,-0.0324168893060891,7.20541721920814,39.7554538253732,0.282614708563553,0.352962172136943
ENSG00000108262,28964,GIT1,0.0319610820353748,7.24873422770646,47.7051490802296,0.282828846606791,0.353178590049937
ENSG00000269556,84548,TMEM185A,-0.0343346414845305,7.05817974723541,61.725973625234,0.283191313412452,0.353560343149737
ENSG00000120992,10434,LYPLA1,-0.0334683969061484,7.12204231462776,16.7515016150744,0.283216353535214,0.353560343149737
ENSG00000139684,2098,ESD,0.0329872908001901,7.16624125575886,74.9098477014643,0.283379383911457,0.353712788610243
ENSG00000089248,10961,ERP29,0.0316989212426354,7.266400034872,47.0045899194443,0.283447490264567,0.35374672344986
ENSG00000188647,375743,PTAR1,-0.0338819533634043,7.08951594099141,18.2418720597798,0.283563180377661,0.353840025168141
ENSG00000211456,22908,SACM1L,0.0341120894480006,7.07948005207857,39.1790140439041,0.283943967915691,0.354213243605023
ENSG00000165282,84720,PIGO,0.0347756428619666,7.03185851991234,41.814468573329,0.283944219570019,0.354213243605023
ENSG00000184990,10572,SIVA1,-0.0338969189638082,7.08464872252542,36.3296799860345,0.284256167775583,0.354551229320432
ENSG00000099810,4507,MTAP,0.0349851166317551,7.00793076322973,6.61299503564079,0.285712228897828,0.356315957706538
ENSG00000105778,23080,AVL9,0.0339336149705129,7.08106010023116,52.0075669685492,0.286160405665615,0.356823410785986
ENSG00000234741,60674,GAS5,-0.0311902309163616,7.28327031734388,16.4448926644096,0.286394879855429,0.357064282715631
ENSG00000136143,8803,SUCLA2,-0.0346650935515753,7.01287422108708,29.7157940887232,0.287413179770222,0.358282183001235
ENSG00000166925,81628,TSC22D4,0.0319799965910865,7.22082083770951,40.7891134990951,0.287858882792269,0.358786049847054
ENSG00000169692,10555,AGPAT2,0.033040500865794,7.13822647535149,14.4758684347927,0.28801459193048,0.35892837642194
ENSG00000136710,84317,CCDC115,-0.0335525067446754,7.08812177027653,62.7413365665273,0.288515123696397,0.359500323487367
ENSG00000130147,23677,SH3BP4,0.032654241268052,7.16211109874665,11.481962097869,0.289062568042392,0.360130552057426
ENSG00000203880,55251,PCMTD2,-0.0326328104120647,7.15257580372375,15.2336797778418,0.28954147988052,0.360675229620619
ENSG00000090924,64857,PLEKHG2,0.0347602881785639,7.0019860414841,14.681590368364,0.2899750263994,0.361163247835011
ENSG00000165650,118987,PDZD8,-0.0342668101119116,7.02747177411757,28.7079673560865,0.290148040961138,0.361286245833673
ENSG00000142784,23038,WDTC1,-0.0317359414854042,7.21948850087063,39.5168006346759,0.290157363195279,0.361286245833673
ENSG00000184110,8663,EIF3C,0.0294481919220733,7.4168982210303,41.0751465604995,0.290488607774452,0.361646603428879
ENSG00000102103,10084,PQBP1,0.0329063795514515,7.1299315629232,47.2825868186585,0.291559575846523,0.362927650567774
ENSG00000164024,23173,METAP1,-0.0335258938867341,7.07325303434454,63.1277026325025,0.291798892110028,0.363173254001036
ENSG00000154380,55740,ENAH,0.0321441597853066,7.18623952373984,16.2868616806589,0.291978589578723,0.363344595783513
ENSG00000159692,1487,CTBP1,0.0313966421721738,7.24497493725068,81.5296677266181,0.292116924159863,0.363464422763675
ENSG00000000419,8813,DPM1,0.0348036533233804,6.98760912031109,44.6387482821341,0.292181025321865,0.363489291764701
ENSG00000157326,10901,DHRS4,-0.0343396331609519,7.01139108522539,30.9731870021216,0.292221003790014,0.363489291764701
ENSG00000132912,51164,DCTN4,0.0327331922137954,7.13858472374375,50.9832000885012,0.292391957427149,0.363649614725608
ENSG00000112343,10475,TRIM38,0.0337879748040121,7.05814378412518,38.0632108504038,0.292685546222054,0.363940579334019
ENSG00000112851,55914,ERBIN,-0.0319362221979296,7.19043054003164,27.491916069478,0.292710103887731,0.363940579334019
ENSG00000101966,331,XIAP,0.033748513211025,7.05871272071214,32.0608941660668,0.293123355821464,0.364401986062203
ENSG00000105221,208,AKT2,-0.0308897876552202,7.27203007547597,67.4306964607103,0.293212014630966,0.364459793887089
ENSG00000108107,6158,RPL28,-0.0282013669377435,7.50171443890975,26.2682561225381,0.293977998484798,0.365359372757486
ENSG00000196419,2547,XRCC6,0.029613833641282,7.38335241351207,71.5672502816901,0.294086930010684,0.365442217901734
ENSG00000151806,60558,GUF1,0.0341283030911,7.02578625833685,40.9314846595752,0.294164656240543,0.365486268065464
ENSG00000182670,7267,TTC3,0.0306468062352771,7.29455556014135,34.5375571700017,0.294318812193434,0.365625252394344
ENSG00000143224,5498,PPOX,-0.0349565529619127,6.95587683700407,32.6600994932343,0.294495299519763,0.365791934532809
ENSG00000179833,9792,SERTAD2,-0.0323971562230897,7.14415750073358,35.6905883411926,0.294653308051153,0.365910429204611
ENSG00000105520,64748,PLPPR2,-0.0331888561594202,7.08347228352932,22.7824605172318,0.294675350852806,0.365910429204611
ENSG00000166889,219988,PATL1,0.0324161932783562,7.14914585235338,53.5056895725675,0.295069818530112,0.366347634811549
ENSG00000167792,4723,NDUFV1,-0.0307038297579058,7.27407319128892,39.6493188848749,0.295735750604504,0.367121706487068
ENSG00000158796,9191,DEDD,-0.0331402307645777,7.08085419149124,92.9569635466271,0.29590396372095,0.367277784115953
ENSG00000023516,11215,AKAP11,-0.0330749687073133,7.08545866249102,20.7482969022249,0.296000167244029,0.367344451022772
ENSG00000094631,10013,HDAC6,-0.0324263958598574,7.13302687311776,57.3276888283286,0.296346003546091,0.367720855555613
ENSG00000119720,55051,NRDE2,-0.0346727335509967,6.96539549387666,55.8199407719908,0.296584464531169,0.367963934539603
ENSG00000162613,8880,FUBP1,-0.0321001898882936,7.15392210085157,39.2816256142984,0.297233804528249,0.368716636554271
ENSG00000148840,23082,PPRC1,-0.0321876021143141,7.14514341259662,46.1887943859116,0.2975858113847,0.369051741091506
ENSG00000125944,10236,HNRNPR,0.0310499080647169,7.24422727516842,80.4930069147148,0.297589321821734,0.369051741091506
ENSG00000174720,51574,LARP7,0.0339074438009461,7.02369511200266,21.223056251395,0.297678599281564,0.369109508145313
ENSG00000160908,84124,ZNF394,0.0343665473093387,6.9890914092837,66.2491456973926,0.297997157045633,0.369451516228238
ENSG00000135070,81689,ISCA1,0.0341711748017555,7.0017837249016,52.7496063587534,0.298246051458399,0.369707071244316
ENSG00000115904,6654,SOS1,-0.0326401224371205,7.10562659675918,28.0449600182627,0.298484931854337,0.36995014134491
ENSG00000108523,26001,RNF167,-0.0311008594845195,7.22669776135238,52.7573872383994,0.298549748363979,0.369977433286497
ENSG00000278053,11056,DDX52,0.0341639131851964,6.99955911244032,37.2856153187113,0.29876603098605,0.370192394707525
ENSG00000110958,10728,PTGES3,0.0302119158664025,7.3069087175781,81.9941425793312,0.298868790095362,0.370266650956492
ENSG00000102753,3839,KPNA3,0.0331387976311253,7.07078332640612,32.8366563657563,0.299561908657718,0.371072173713421
ENSG00000129515,58533,SNX6,0.0323334499142763,7.13147179210721,36.0847738076761,0.299681971177078,0.371167713585363
ENSG00000147383,50814,NSDHL,0.0342122208043634,6.99070361050831,38.6481047630365,0.299862916684504,0.371338621220103
ENSG00000198586,9874,TLK1,-0.0328576000599441,7.08112099768589,31.7133266493772,0.300026475317867,0.371487951750638
ENSG00000198663,221477,C6orf89,0.0309490331491014,7.23893888623295,78.143968241047,0.300180030984945,0.371624855773285
ENSG00000109536,2483,FRG1,0.034292196618117,6.98055607065883,52.3820806288205,0.30070795077939,0.372225119485657
ENSG00000109111,6830,SUPT6H,-0.0300436838915452,7.30200370357276,88.9330475366269,0.300961131769476,0.372485180264441
ENSG00000175573,83638,C11orf68,0.0329862815190076,7.07478494050795,40.0158125890355,0.301053769783795,0.372546498680347
ENSG00000085721,54700,RRN3,0.0325728007484562,7.10501302154268,74.9077715234068,0.301250078251125,0.372736070771572
ENSG00000255529,81488,POLR2M,0.0331032507843234,7.06309348073319,31.8951636652746,0.301590890731425,0.373104357523351
ENSG00000185551,7026,NR2F2,-0.032293731570317,7.11382656292962,14.9770838983741,0.302061868068038,0.373633545492658
ENSG00000105726,57130,ATP13A1,0.0309685536203891,7.22458066710475,47.7166054476441,0.302645561771701,0.374301985910781
ENSG00000125648,79085,SLC25A23,0.0312643971936951,7.19694967187053,21.2334590623189,0.303349010557824,0.37511832302566
ENSG00000090054,10558,SPTLC1,-0.0329148719739061,7.05855944470168,40.9833054111406,0.303561856221326,0.37532783853452
ENSG00000122126,4952,OCRL,-0.0325393694718977,7.08687547793904,46.8205921848628,0.303607827398262,0.375330997834689
ENSG00000112339,10767,HBS1L,0.0331259121339029,7.05047237271872,32.6291856788357,0.303713601347741,0.37540807601533
ENSG00000104064,2553,GABPB1,-0.0334086233441094,7.01860209210895,51.1385929824544,0.304133459967405,0.375873303991168
ENSG00000197728,6231,RPS26,-0.030100470566721,7.27990296993222,14.130299063305,0.304203531828781,0.375906165331591
ENSG00000122678,27434,POLM,-0.0333855639144311,7.01897871250177,43.3700491128799,0.304382574482837,0.376073653909408
ENSG00000176986,9632,SEC24C,-0.0303699934082199,7.25597092223999,94.8784611449967,0.304486207708682,0.376147937359467
ENSG00000134247,5738,PTGFRN,-0.0312191362235808,7.18218517214804,11.1817068949056,0.305247655881818,0.377034717116491
ENSG00000116704,23169,SLC35D1,-0.0338802834335745,6.97488221829177,24.9630341603978,0.305933076642655,0.377827349653679
ENSG00000174233,112,ADCY6,-0.0316724007455667,7.14186438310302,20.6368277565105,0.306046579014319,0.377913537434479
ENSG00000008294,9043,SPAG9,-0.0302833694220199,7.2533861449625,44.4926529697376,0.306390621395639,0.378284336184704
ENSG00000104835,54938,SARS2,0.0340632293349793,6.96615136469103,31.6799497792272,0.306792751394496,0.378726736513697
ENSG00000151689,3628,INPP1,-0.0337860614840538,6.97617721573523,28.2927886313518,0.30700864267149,0.378939137049548
ENSG00000168887,388969,C2orf68,-0.0335117726147839,6.99544905960198,52.4143302068005,0.307168752469292,0.379082635988155
ENSG00000130202,5819,NECTIN2,-0.0315292142402086,7.14643264371005,29.0045240873691,0.307340967530081,0.379240215416461
ENSG00000183726,23585,TMEM50A,0.0308904715159932,7.20611869807989,74.4195608675023,0.30738417460071,0.379240215416461
ENSG00000133243,55643,BTBD2,-0.0303225185983898,7.23817468973994,29.496525238109,0.308630150018021,0.380723123131534
ENSG00000160075,29101,SSU72,0.0302621323115996,7.25099856932316,42.7140647423202,0.308734272961238,0.380797230667699
ENSG00000176542,205717,USF3,-0.0337518704186152,6.96952057844759,34.9512596627866,0.308829603074107,0.380860473405943
ENSG00000151353,129787,TMEM18,-0.033607676496474,6.97750918174098,48.2209089488733,0.309301701264069,0.381388276626426
ENSG00000185624,5034,P4HB,0.0273540931699564,7.50618301414952,38.3528418772231,0.309360470015199,0.38140634102701
ENSG00000136381,3658,IREB2,-0.0319014476363696,7.10512160116431,28.8034411459593,0.309684581959962,0.381751491664605
ENSG00000213782,51202,DDX47,-0.0316467433123018,7.12268896325803,94.2579716930972,0.310134841458352,0.382252025150763
ENSG00000243725,7268,TTC4,0.0330426320212609,7.02282081260187,96.1735531954322,0.310346832192353,0.382458783222081
ENSG00000130749,23211,ZC3H4,0.0318291953783562,7.1132874974153,62.5045969366682,0.310818847381782,0.382985880218858
ENSG00000083520,22894,DIS3,0.0321017533316442,7.08959397166492,29.2821006014486,0.311259549482682,0.383474249006383
ENSG00000132507,1984,EIF5A,0.0281912823427893,7.41562637594185,37.8510470633451,0.311783168364629,0.384064618197808
ENSG00000143952,51542,VPS54,-0.0325688221682855,7.03843173379394,33.7709047956553,0.31261447150915,0.385033780623537
ENSG00000013375,5238,PGM3,0.0329492926426098,7.01747149201034,24.616856119813,0.312742930650063,0.3851371275598
ENSG00000145860,153830,RNF145,0.0304301617763508,7.21433657652726,33.0132412568491,0.313048518371687,0.385458544555368
ENSG00000115207,2976,GTF3C2,-0.0307311998767547,7.18076347878897,83.3066816188042,0.313159459616286,0.385539396455061
ENSG00000227345,8505,PARG,-0.0335417493833547,6.96254180467391,31.3801737716966,0.313228126651058,0.385539396455061
ENSG00000154642,54149,C21orf91,0.0334195576702677,6.98002878460167,6.88486649323362,0.313252281254608,0.385539396455061
ENSG00000173473,6599,SMARCC1,0.0299199934707089,7.25572376999584,54.4674341597218,0.313292569126293,0.385539396455061
ENSG00000243646,3588,IL10RB,0.0327939530589359,7.0249757967129,53.039111512669,0.313577004760798,0.385834501303316
ENSG00000148429,9712,USP6NL,0.0324484593175217,7.0487700202939,27.3695677484175,0.3140280118318,0.386334447457793
ENSG00000203485,64423,INF2,-0.0296459617764602,7.26181958377993,26.2362634919108,0.315054670795021,0.387539036903828
ENSG00000149136,6749,SSRP1,0.029315746017629,7.29806253800992,67.8195244256018,0.315096806292309,0.387539036903828
ENSG00000124160,57727,NCOA5,0.0315381344722437,7.10597997917989,56.0800589889498,0.316673915325092,0.38942332830518
ENSG00000067829,3421,IDH3G,0.0312077575979836,7.1311755724809,38.9222482860355,0.31689766691523,0.389643056532807
ENSG00000170144,220988,HNRNPA3,-0.0281094896445368,7.38750974638891,99.8114906513416,0.317017107143405,0.389734483966829
ENSG00000117450,5052,PRDX1,0.0287727997977029,7.33444182709754,15.7518694785293,0.317246555844075,0.389961108385046
ENSG00000104408,3646,EIF3E,0.0286432046878441,7.34071712579646,29.6565561652611,0.318213062793545,0.391093535378191
ENSG00000187257,222194,RSBN1L,0.0329005747012702,6.98805936285132,20.8980264885259,0.319217795619743,0.39225371768722
ENSG00000011007,6924,ELOA,0.0305997710337599,7.16809057187264,73.9803113656746,0.319247791515012,0.39225371768722
ENSG00000092439,54822,TRPM7,-0.0313594832116244,7.09614223101065,16.259383975674,0.319738550551979,0.392800876726142
